accidents,traffic_density,average_speed
14,5.6372,29.0386
20,0.7687,32.436
19,7.9989,3.0382
19,9.2533,30.8249
26,8.7444,35.8474
19,3.4176,15.5362
23,3.2577,48.9289
10,0.3509,7.2223
18,6.514,45.5221
28,5.349,33.8225
17,4.5935,33.2157
22,9.0763,43.8011
15,1.6788,41.5865
21,0.0967,17.2717
15,0.7332,35.2685
15,2.2337,2.5301
15,0.3329,23.2009
25,5.0284,46.8889
26,3.1409,13.7045
20,1.8048,2.4985
23,7.5008,29.1472
13,2.0445,17.755
26,6.8761,18.9842
21,3.4926,29.1229
22,5.1183,31.0795
31,9.3387,21.8661
18,0.3735,25.3775
20,5.0026,49.6628
20,8.5442,47.8574
18,5.8797,35.3659
20,2.7687,8.074
24,3.9768,17.998
9,6.8027,44.1544
27,8.9081,21.1783
13,0.4107,47.7684
24,0.7154,24.4151
17,3.2505,43.0885
16,2.3278,1.7689
14,2.6493,21.7082
24,2.2127,35.0131
18,1.9583,43.1782
12,1.3062,30.4816
19,9.3395,8.6631
26,1.4419,44.2897
10,2.044,28.7407
14,2.4627,5.4009
22,9.3301,23.1923
20,7.5571,34.9472
21,7.897,22.5508
18,1.0476,43.5395
25,8.3631,21.1847
17,4.0819,29.1726
16,2.6282,10.5585
24,5.7575,25.6343
19,8.2218,11.1429
12,7.7865,11.2594
23,8.9,13.9951
25,9.2813,2.21
13,2.3812,8.1655
21,4.2386,21.218
16,0.1463,6.553
24,8.7932,6.6692
20,1.5457,48.3966
17,8.6147,21.3549
17,3.2939,20.1866
15,3.6813,13.3868
25,0.3913,25.6224
23,3.2688,29.8032
18,8.8836,20.9093
13,0.2555,19.6904
23,4.0633,35.0213
15,0.314,47.4888
20,3.7092,43.8911
17,1.7264,5.931
16,2.5222,32.6154
18,8.776,0.3524
23,4.3605,31.6546
11,2.738,23.2177
23,5.8934,24.5557
19,1.4211,29.4013
21,2.5939,37.1328
18,5.4625,36.4729
19,2.3752,2.224
21,6.7913,36.8247
19,4.9149,41.4908
27,7.7199,3.4086
21,9.4824,16.1473
23,1.158,39.6032
21,3.3467,24.6553
19,3.1955,34.7446
10,1.5118,25.1158
17,8.103,48.9111
27,7.5988,46.8097
21,4.8443,14.0573
23,5.3777,19.2942
21,0.5954,21.5673
14,5.5551,5.2102
29,7.9134,20.2037
27,5.7383,38.7424
19,2.6531,42.3448
28,6.6755,44.3066
15,3.6149,0.728
22,5.4487,39.4403
23,4.8757,25.1314
20,3.8118,10.308
19,7.1888,24.9373
34,8.8388,42.213
17,0.0521,21.7125
24,9.3362,49.5231
18,5.1152,30.8342
20,7.0073,24.4882
17,8.5562,14.7445
11,4.671,0.5526
29,8.3497,30.5274
26,1.7762,28.8748
19,1.5917,25.8407
24,6.5747,26.8852
21,8.7014,42.1761
17,8.9243,15.8435
24,6.4374,27.5127
15,5.2549,33.9974
19,3.3139,10.4909
28,9.8,46.241
25,3.197,36.8561
27,7.4419,2.6648
22,5.3198,43.2553
22,6.0851,46.4935
19,3.9348,39.6835
22,9.6482,21.3112
14,5.7168,49.7188
21,9.3779,6.2218
19,0.0759,26.8303
19,5.7267,8.5195
18,7.1719,21.9674
31,7.4508,46.3712
27,9.0498,39.7131
23,0.044,39.1041
18,0.0033,17.6927
23,4.7226,46.7135
9,0.2929,18.413
24,9.7453,1.9987
15,2.2207,31.8901
19,4.7266,18.1324
8,0.6114,7.6862
28,5.2205,46.7329
17,3.7996,31.862
18,0.4466,47.0265
17,3.3512,29.1489
25,3.9144,3.1932
29,9.8992,1.497
16,2.0789,45.0281
19,5.4478,1.9364
29,9.8732,30.7588
27,7.9202,14.8988
19,9.9337,34.3829
32,9.683,14.2361
11,4.8954,1.8611
27,6.9638,36.5419
19,1.1044,15.5451
19,4.4115,27.5399
24,8.0902,38.6933
24,5.0534,35.1412
26,7.027,17.4286
17,7.4575,37.3913
15,2.5347,46.2841
29,8.757,30.4987
21,4.5982,35.1753
13,2.1019,43.2954
24,8.6542,42.182
28,4.1782,17.5801
19,7.5031,49.585
14,5.4803,1.4283
22,3.8187,49.3354
27,8.0988,12.2999
25,5.8447,22.0219
22,3.9056,44.1844
19,1.096,12.2164
19,8.9545,11.2391
17,0.3547,32.1554
26,8.6319,35.2725
12,3.5996,0.3735
19,6.3934,22.5222
21,9.222,24.4554
26,1.5171,13.5918
30,5.6695,27.3055
16,7.6443,7.7289
26,7.5758,16.1803
13,5.2563,35.662
29,6.2474,43.6893
23,7.5753,29.4689
22,8.4103,3.7422
23,7.6181,33.9373
21,3.54,44.8799
27,9.9673,25.2157
22,4.345,24.6846
14,0.2446,49.5707
27,3.6262,31.8149
15,1.2778,40.3014
19,1.2144,32.3247
19,2.8154,11.0458
9,0.5338,14.2039
26,6.8851,33.2853
9,0.7399,22.8036
17,2.0329,20.2174
21,0.929,1.1226
18,0.6317,44.2185
25,2.6775,44.2249
20,5.719,23.0486
29,9.6469,35.037
19,8.7556,8.891
28,8.7593,25.1906
9,1.7607,21.9433
27,2.6491,32.8307
20,0.7639,23.4823
25,7.7847,24.9217
9,0.6982,14.7856
32,5.567,2.4212
21,2.4788,45.8513
23,2.4345,0.6116
19,9.9073,14.0662
21,7.5678,22.3805
27,8.3694,15.9546
26,5.7198,27.5959
20,8.7101,23.0807
10,6.4549,12.7738
22,9.4617,4.401
19,2.8134,6.8768
25,5.9532,24.316
31,6.9013,42.2973
23,3.9294,5.0319
20,8.7971,33.8603
25,9.798,39.6046
15,4.9377,13.8386
16,3.9064,33.412
19,4.7194,34.3329
26,8.5274,35.3896
24,6.4547,44.5405
17,0.4477,19.9263
21,5.4217,12.1845
17,0.173,27.1922
20,7.7854,3.1274
13,3.2831,16.696
23,4.7201,44.1613
32,7.9868,26.6029
19,0.4645,21.8338
19,1.5854,13.2842
27,3.9796,12.5188
13,2.2993,11.8306
11,3.379,41.4617
21,9.9817,49.251
29,8.2541,26.7399
18,8.839,3.9917
19,9.3705,37.552
24,3.4094,43.8527
23,2.9708,46.5614
19,2.3406,31.4388
24,8.3012,25.344
23,6.7955,31.0264
18,2.3617,0.6475
14,3.7699,32.771
25,5.0671,35.4823
18,5.2814,36.1015
25,8.8873,28.1536
13,3.8057,35.0022
29,9.0852,31.9416
13,4.4137,5.7764
31,7.4637,44.9183
28,9.3025,31.1364
28,9.0758,36.3897
15,0.5695,17.1444
20,2.057,45.962
25,4.7691,25.1308
17,4.3155,33.9503
28,6.4089,47.6091
19,9.4471,45.8041
19,1.124,32.2399
16,4.5186,8.2871
21,1.9241,47.5284
28,8.9411,49.2068
13,9.6458,5.1698
23,4.787,22.5149
17,1.0401,27.4128
19,7.8529,4.6041
27,6.9714,9.484
18,3.5467,26.8853
24,8.8741,48.1545
25,9.7583,1.3905
28,5.5785,45.6222
27,5.6573,44.9304
16,2.9751,42.8589
15,5.8451,18.8775
22,4.3964,24.5412
25,3.0219,20.1797
12,0.6719,47.3793
17,2.5271,26.0675
16,1.9785,4.0306
21,5.4204,13.703
29,6.0167,23.1017
23,6.0857,47.6778
11,3.8818,28.4476
23,4.2123,34.8036
18,8.3424,4.426
19,4.7623,43.8662
32,9.8777,26.9509
25,4.3962,46.0614
14,6.4958,22.2738
17,0.5036,34.1542
17,6.5334,23.5419
25,8.5143,7.1279
25,9.4246,13.6025
33,9.9732,3.3629
16,2.8218,22.0133
24,5.7537,32.4671
21,4.5072,12.1856
19,5.6382,24.5194
16,1.5745,22.9487
22,8.5615,26.671
23,9.0957,9.2292
27,4.4966,26.6992
17,2.8043,18.2103
10,1.4083,14.3021
22,6.8376,29.2991
18,3.1223,7.4018
32,9.0954,45.0329
25,6.7101,46.7426
30,6.4569,33.0305
26,5.594,15.1577
13,0.4578,31.3003
26,9.3192,30.0762
25,6.2794,19.5625
26,9.9406,14.3624
25,5.3736,8.4226
18,7.1011,10.8692
22,0.5621,32.6515
28,6.3174,44.2947
18,7.6465,19.2478
31,7.7851,6.095
17,7.7011,0.6403
16,2.2628,20.2953
26,9.754,11.6283
21,9.9518,16.1278
21,0.756,12.0835
27,9.3645,33.2074
23,2.8945,31.9257
23,6.8928,45.6152
13,3.3811,34.9872
15,9.6775,8.2471
9,1.015,37.5797
20,4.9775,9.0634
24,4.2805,27.93
25,3.2602,3.8539
28,6.4553,2.3663
16,1.3106,23.2115
22,7.1666,5.2492
22,9.8059,15.3333
25,8.0456,16.9417
27,8.6002,38.4713
20,3.5964,16.634
17,3.2489,24.715
18,5.1705,38.6293
17,0.4573,10.2449
29,9.4536,40.2449
15,1.4379,41.5897
29,9.0301,49.4423
12,0.8358,22.2024
24,8.2262,18.5325
25,1.5196,35.1003
13,0.3813,2.9076
16,7.1949,1.9876
25,2.8027,16.7495
19,7.145,36.4758
21,5.5509,5.8227
21,1.0881,31.7773
28,9.3213,13.4753
18,4.5231,32.5837
21,7.3445,22.8488
21,5.0102,5.7576
15,6.0436,12.3641
18,3.0277,10.9857
11,2.0036,8.2292
18,5.4257,23.4173
22,4.4022,47.7333
28,3.9011,32.9044
24,6.7257,41.8001
25,6.9051,49.054
14,0.4592,27.0311
10,3.3874,11.9035
23,4.1176,46.3906
26,0.9689,34.9492
14,2.359,47.9471
24,0.5164,32.5516
25,9.9624,38.7573
25,7.3656,44.5318
10,0.8745,37.9625
24,0.2025,28.1323
27,7.1929,23.596
21,4.3919,41.1689
19,7.868,38.5993
26,9.2348,18.3215
24,5.993,24.9166
16,1.8711,31.7495
17,7.8219,1.4185
24,9.5581,12.3784
11,5.8023,12.5107
30,6.82,44.1616
24,3.3747,16.5744
20,3.8153,27.2572
16,7.3465,41.5793
26,9.2777,12.9847
21,6.2899,6.1879
21,7.8985,47.418
25,1.7164,35.2341
21,2.1196,8.8527
26,5.3203,40.9856
18,1.7655,39.3563
22,6.35,41.8771
23,2.9165,13.8106
21,7.9153,22.429
21,8.0811,34.6837
19,4.6379,19.5334
21,1.8081,3.4986
22,6.4677,6.8225
31,9.9279,29.8557
26,6.2259,18.7584
20,0.3577,0.269
14,0.1729,38.3427
15,3.2036,20.8352
15,1.9578,15.6885
15,8.1305,35.676
24,8.4481,22.7554
21,2.5862,34.7416
20,3.2564,0.6599
19,2.3625,0.471
29,9.0838,27.9951
19,5.0265,49.1106
18,6.5614,13.6179
27,4.1548,34.1447
23,6.3101,8.6129
18,3.8586,15.5774
20,3.3968,3.9037
16,6.3448,44.0397
17,5.9106,15.5219
10,2.9353,11.5233
22,1.4935,36.5302
16,3.6858,9.972
21,4.152,12.0138
19,6.2868,5.1808
25,9.1453,48.1436
23,0.3618,12.3819
21,2.4366,49.7832
14,1.9372,8.8075
15,5.0229,1.0326
20,4.297,44.7847
19,7.2904,29.0009
24,2.4242,17.5705
15,5.945,25.667
26,8.8386,13.0363
23,9.1068,31.7379
21,9.5878,30.8234
28,7.7326,4.0096
24,9.0599,45.5344
24,2.3453,23.0263
20,1.9758,9.7577
17,0.0649,15.3692
29,7.0684,43.3111
25,9.3747,19.1593
28,1.8694,28.0981
30,6.3694,47.3845
23,7.4646,32.5858
24,9.2761,33.7858
15,6.4686,12.4284
27,9.7029,33.4148
12,3.4467,19.6901
19,3.4993,45.5521
31,5.4301,6.4769
19,3.835,14.282
16,0.0143,3.3
19,7.3177,19.0452
24,7.5172,7.4186
22,7.4697,42.2572
18,3.4502,46.2522
26,5.2229,33.4713
22,3.5997,5.1667
5,0.1604,17.0815
17,5.6245,48.2246
10,1.2376,6.8151
25,0.8004,27.8245
15,7.555,17.6465
25,0.0951,49.9581
28,9.5901,14.2695
13,5.1526,2.3886
30,9.8302,35.1091
14,0.58,16.337
24,5.8353,32.8791
19,3.4933,5.2326
17,8.4348,26.1532
21,3.6122,18.7616
15,2.6049,26.8384
30,8.5755,42.6736
12,3.7465,48.6374
15,0.1683,37.6566
27,3.9029,38.3429
28,6.5452,26.4468
23,2.5436,4.87
16,4.3199,33.353
20,0.5672,7.389
28,5.8809,12.2831
25,7.5629,35.3791
24,4.1331,32.8496
13,4.2023,15.7163
16,0.8828,38.6022
20,2.0194,46.9658
17,1.5468,27.263
21,4.8169,33.8843
26,5.2926,13.589
24,9.4894,48.5404
15,0.7323,13.6852
16,5.9987,44.3705
18,5.265,46.3935
26,5.1623,35.9814
18,8.7316,40.5794
17,2.0554,22.8928
13,0.4077,45.9773
21,6.7227,37.1323
22,3.4516,16.3372
9,0.1759,1.7473
15,2.5137,27.0392
28,3.0933,42.0325
24,6.1684,43.0334
17,1.7259,41.7559
26,4.1305,10.7373
27,4.8248,21.3074
18,4.5924,30.6913
31,9.7394,33.3778
14,0.455,16.7292
30,9.5097,34.6321
28,5.8194,29.5449
21,7.9573,28.3388
21,4.3039,33.1512
22,4.5384,30.1684
19,8.7933,8.3437
30,8.9593,43.7208
24,2.3869,12.0285
21,1.9924,37.2244
22,4.9624,8.8228
25,9.0028,33.0483
16,3.2236,44.7842
20,6.5201,0.4855
22,7.0815,48.9839
21,7.7867,1.4838
18,5.6392,0.5684
18,4.0246,42.878
28,9.6702,35.4352
21,6.1133,5.2905
19,7.2857,46.8707
22,3.4498,33.5966
19,6.6995,5.5522
25,2.578,43.0277
13,2.451,24.0452
20,7.1472,13.9067
13,5.2139,41.2521
24,6.8328,36.9223
14,2.6944,31.1522
14,5.9872,44.9257
18,4.4393,43.064
15,5.9696,11.3396
17,2.9088,43.9343
22,7.1545,18.702
20,8.0593,21.5887
11,2.5992,48.6166
27,3.0062,37.9937
28,6.6115,16.0743
19,6.9559,32.3963
20,7.041,26.9662
21,6.827,5.8302
23,3.9281,44.3876
20,3.9485,41.0941
11,2.5482,38.8855
16,1.5683,27.9577
27,6.9258,11.0419
21,0.9319,44.1948
21,9.3779,17.6483
25,8.2669,1.0059
21,8.5751,49.0887
28,9.0667,43.0579
17,4.086,31.134
14,8.467,0.6204
14,1.5806,11.3858
19,0.2164,22.6025
18,7.8489,31.4042
22,0.748,35.4077
29,9.8852,39.4136
16,6.748,27.783
20,7.5345,32.8092
11,2.458,40.5621
20,6.7387,35.9921
26,0.4322,47.7406
34,8.3783,43.7323
14,1.6962,8.4681
21,6.9736,47.371
16,2.2448,10.2088
13,0.6845,49.5632
29,4.8149,35.0665
20,1.6929,31.3766
25,7.2944,16.2161
17,2.3757,6.6554
27,3.4247,6.3087
20,5.6744,43.3288
24,2.8497,21.6221
13,3.7799,27.9926
24,8.1562,46.5918
5,1.7921,12.7677
19,0.822,38.1969
8,3.2836,23.5232
24,4.2438,10.6377
19,5.4266,42.6486
11,3.7242,33.9975
27,7.8991,4.7461
21,0.3932,27.0879
23,4.3177,42.5882
11,3.8226,3.3467
22,6.4758,20.8137
24,9.6628,40.2607
24,5.1038,42.9179
29,9.8688,38.7681
13,3.0225,15.2855
17,0.3087,25.3465
15,1.6566,37.0639
13,3.9512,7.6294
20,3.1633,29.7499
15,0.9705,36.0187
29,4.3266,42.4996
12,3.3812,5.5836
23,1.2262,16.4837
19,2.9612,27.0827
27,8.8644,35.0528
18,3.0205,36.5018
24,7.1396,12.663
21,6.1205,0.6938
15,4.2718,34.6908
19,2.3903,45.4563
17,3.6901,39.8759
22,5.9211,31.1233
16,3.5075,48.8785
22,2.149,21.6558
19,1.1646,26.2525
26,8.7977,0.6143
19,4.4031,47.2976
23,6.2521,29.1673
12,4.9041,19.54
13,8.7257,2.2282
24,5.4693,18.121
18,4.8078,0.1799
29,9.246,16.2168
28,7.1969,47.5727
19,1.1155,7.7134
18,1.777,27.2706
24,7.8712,9.3309
28,8.3585,39.169
28,5.4519,28.1199
25,5.5446,10.1118
17,6.3193,43.3121
19,4.3912,39.2012
24,6.802,47.5651
18,1.0848,0.0314
23,9.6128,22.8558
24,7.5015,49.9921
34,6.3117,40.5594
19,3.1632,41.5643
15,1.6096,31.0566
18,4.0934,35.645
25,6.6158,40.2663
24,6.3371,4.614
27,3.8264,34.629
16,6.1329,40.7704
25,8.1375,2.0433
13,0.2628,14.8527
15,4.5062,16.2006
24,7.5856,42.7291
13,5.4614,39.0176
24,6.5148,32.8211
24,5.1668,40.2362
25,9.9187,22.6715
22,0.5462,43.744
24,4.9104,11.7108
14,0.9142,35.2288
11,1.5979,12.0876
26,3.8304,1.9931
12,1.5554,14.2076
27,9.6369,24.6453
28,9.4679,42.1718
22,3.3611,25.4428
26,6.3975,8.9575
29,5.3375,49.6383
17,8.1559,13.5037
20,6.2745,49.2647
24,0.0025,46.8167
28,7.6317,27.1221
18,7.4685,4.5982
16,5.0972,34.7707
27,9.0292,42.2859
29,9.0845,22.2651
25,5.2391,11.952
27,6.0799,40.1412
32,9.9652,27.2539
22,2.9882,9.8815
26,3.2462,47.4769
15,1.8277,47.4049
25,8.9587,18.3525
18,7.4449,3.2002
9,1.0564,31.5394
26,9.8177,15.8613
22,7.3096,3.3178
31,8.5052,44.5903
21,0.4815,49.9058
14,5.0496,17.5203
24,6.986,37.2373
18,5.4295,3.2885
13,6.6665,18.4853
25,8.1787,5.4376
14,3.7434,2.7675
31,8.4867,29.4396
16,1.6292,40.1015
18,2.7089,22.6485
16,0.4335,26.209
12,3.6443,13.5365
23,3.7991,36.8194
21,8.0527,18.0537
20,6.5313,3.375
13,4.3672,8.2754
22,6.5211,6.4234
12,0.5278,21.7939
19,1.8027,3.2606
24,6.2695,40.3242
33,6.4137,45.4003
19,7.7413,12.4197
11,4.03,24.2755
23,7.2255,25.9532
17,6.8398,49.2501
27,9.6339,3.281
22,2.1513,33.3941
32,5.5168,17.2882
23,6.0176,25.0903
20,9.9865,10.8517
13,2.0118,8.0121
22,5.2322,12.1783
18,3.4619,3.5631
20,5.2589,13.9045
24,2.3213,34.5175
19,0.4761,32.5741
23,5.7257,27.7248
27,3.3585,0.0194
20,1.8194,6.2891
24,3.2394,42.1435
23,0.4928,13.5869
27,9.5044,45.6099
29,5.8115,43.7273
14,8.1477,7.7464
28,4.2312,44.9076
25,9.0331,31.3917
24,4.8332,31.5143
28,5.7395,42.634
18,4.9179,20.2528
31,7.3328,36.7632
17,5.6666,33.3882
11,2.716,38.5757
16,1.4554,33.0094
18,6.0612,4.0027
18,4.8918,14.6356
24,0.9598,46.996
14,3.9562,11.1713
23,5.1478,23.613
29,8.2689,17.8464
14,0.761,4.3149
18,3.485,9.0594
15,8.2266,14.3334
23,6.4842,23.1659
17,2.8996,43.7262
31,8.4534,25.7808
24,4.9329,32.5952
21,4.9835,21.2978
24,9.7659,43.5031
30,9.4712,33.1311
22,3.5853,4.5315
15,1.4058,23.8751
16,3.2567,41.3617
16,0.3048,36.6828
15,0.2077,45.2656
15,3.9552,11.3834
27,9.4102,48.8586
27,8.7136,14.2539
13,5.1144,2.509
17,5.6523,24.7836
21,0.0593,5.5169
25,2.155,34.0655
14,0.2477,45.0278
32,7.5454,46.0672
9,1.4565,30.3519
32,8.6905,26.7632
15,6.4332,49.6996
17,2.2942,28.9713
17,1.5772,46.3729
21,6.2762,45.8298
23,9.0084,14.4757
23,7.1836,0.6876
22,3.4855,21.9584
27,5.8738,43.0685
21,3.1076,41.8067
22,9.9915,30.1835
23,7.4884,7.8329
27,6.1438,5.3794
18,4.2326,47.7341
22,6.1815,21.0699
17,3.4162,32.4081
22,0.2886,45.2932
22,3.9509,43.4947
24,9.3048,28.3452
28,6.263,24.3953
9,0.8396,36.763
14,8.8499,17.4823
15,2.6887,31.2695
20,2.4377,1.1576
16,2.9709,41.2156
18,5.772,49.9016
20,5.4469,47.7353
24,4.9141,17.9947
19,7.1754,26.5551
29,3.1654,11.8108
17,7.8206,15.1494
15,1.7532,22.8673
26,7.8262,37.354
21,6.6381,0.8941
26,6.8321,19.6887
16,4.8155,27.8248
15,6.67,10.7592
19,0.798,3.9239
23,8.5155,26.9787
20,0.5555,31.8905
13,1.4874,32.0501
15,5.7679,17.8292
19,7.3941,11.8681
22,0.7625,11.0193
18,9.2076,2.0262
26,9.7361,9.2342
20,6.0595,40.9303
24,4.8124,0.1526
17,7.4139,2.1944
23,3.2836,6.3509
17,4.9326,21.012
22,9.1615,16.6869
26,9.5566,8.8918
31,9.2707,5.5475
15,2.6245,46.9431
22,2.3247,45.5625
25,2.9766,38.5949
22,4.4131,12.6011
14,3.1417,16.1849
27,3.7421,33.2922
24,6.2064,14.5849
26,7.6253,26.5311
24,7.3556,32.5642
18,8.1442,25.9598
13,0.3218,20.6642
15,0.4773,17.3947
25,7.8938,38.8875
18,5.3308,36.9499
26,5.7814,34.8114
22,0.5259,18.7339
10,2.5531,38.7868
19,6.3835,47.8852
19,8.5918,34.449
22,9.1698,20.395
28,5.0042,39.8241
23,5.4547,30.4651
21,8.3305,43.8839
23,5.3762,35.6591
23,5.1686,38.496
23,9.0508,33.3718
19,7.8993,4.601
27,9.0907,24.2559
16,2.1825,2.8245
17,5.2438,22.3775
23,8.4247,35.8213
24,1.1115,21.0628
26,7.9466,0.0815
26,1.8297,18.4643
26,8.0812,3.3879
26,6.12,39.0298
25,1.9324,39.1876
25,4.7335,40.3189
18,6.8191,1.5164
25,6.3385,1.6135
16,4.2725,45.1725
26,8.9937,6.1842
29,5.1926,33.5045
14,5.0587,39.7727
16,0.6225,22.3932
25,9.2212,27.3236
17,1.7712,11.369
28,5.2834,46.18
19,8.0357,15.0901
24,2.1545,10.8906
13,5.2737,26.2702
18,2.4068,9.5257
21,7.5969,34.3346
23,5.6434,25.7558
20,8.5598,7.3902
22,8.9456,3.3623
19,6.4873,6.8477
19,7.2539,6.8312
16,5.4922,15.6425
17,3.8443,41.6635
22,6.4812,2.8647
16,9.0829,6.4044
12,4.1668,15.145
23,3.1441,27.6667
21,3.8844,38.1441
22,4.354,46.0596
14,0.7356,20.6044
23,4.9844,5.2917
18,4.9431,10.6758
15,5.8844,14.3624
24,3.6282,39.3049
22,6.1311,34.3322
25,8.7822,10.4503
30,9.5547,41.9373
18,5.8361,42.9578
20,0.4259,44.1219
24,9.6924,13.7502
16,7.0586,6.6865
22,3.3596,5.1979
10,1.4716,20.0044
17,1.4342,21.4662
23,1.6774,43.4105
21,0.4557,13.3878
21,9.0215,31.3446
26,5.4077,39.4106
26,6.9996,13.4576
19,8.2811,13.357
29,7.9154,33.4578
23,8.8261,36.3068
32,9.6725,47.9881
28,4.3907,42.497
26,9.5034,41.1026
19,7.2329,34.6157
12,0.7067,5.9243
14,6.8178,40.4621
19,6.8672,46.7661
24,9.0586,19.5359
21,3.7293,15.6831
18,5.8491,26.1241
15,0.1219,47.8228
17,3.3208,2.5416
21,0.6224,35.444
8,5.2187,40.7334
26,8.1745,39.4375
13,2.0644,28.3387
27,5.2744,46.0281
16,2.0401,6.7262
22,1.2069,12.2575
20,5.11,15.3478
15,0.7915,0.4339
22,5.8735,18.5335
18,0.3134,8.033
12,1.0671,36.2313
17,5.5,20.7476
20,5.9141,35.223
19,0.2899,14.6827
19,5.7338,6.5959
21,8.385,6.5995
29,7.2232,10.1632
16,1.3119,5.7608
24,5.9247,11.0274
27,6.7225,28.9517
20,0.3723,12.8168
29,8.5535,17.1473
17,9.0627,2.6367
27,8.5045,44.6105
16,8.2463,6.908
19,7.4497,17.4333
26,6.3343,18.974
18,6.7863,38.6063
22,8.064,24.1771
23,6.625,19.1478
19,3.2773,34.7937
17,3.7596,29.8507
23,8.9706,3.9067
9,0.1712,15.635
25,6.9882,48.9304
29,9.5478,24.1668
26,7.0623,21.2097
24,9.9391,7.496
15,6.8754,41.9535
9,0.3436,6.6654
22,8.2701,5.2542
22,2.8463,21.95
18,4.4606,21.8323
21,3.1209,49.0734
24,2.6855,6.3767
21,4.3141,24.1914
17,3.7875,10.0623
17,6.3334,35.0882
23,8.1315,19.5843
24,2.9709,32.4234
10,2.1372,16.9206
20,6.669,28.2273
21,6.7032,23.4568
26,9.0113,18.7182
13,0.1595,26.8762
26,8.5304,19.1899
25,5.21,40.3009
20,6.213,24.7619
21,0.9137,45.1564
13,4.3261,11.1402
19,2.273,5.6062
18,2.5423,19.0484
24,5.041,9.183
35,8.1246,19.656
31,7.4378,10.3705
16,5.91,43.4108
13,5.3942,28.3952
24,4.2731,24.8795
26,9.7271,39.3873
22,5.6019,6.5184
13,2.5397,42.8507
20,2.3009,24.1652
20,6.1135,6.8217
25,5.2283,40.9706
16,0.077,23.0388
19,8.3007,30.23
21,7.0412,44.6804
25,6.6183,44.5346
23,0.6878,44.6409
18,3.6206,20.8459
26,9.3538,37.4803
25,8.6259,11.6635
15,2.8554,41.5588
22,1.5706,17.0861
25,4.4909,23.1956
17,3.5583,44.5696
29,6.8223,40.287
25,9.6643,47.6256
21,3.63,18.1736
9,0.6222,7.5543
29,8.9761,45.5205
8,0.3795,24.6577
22,9.5277,44.47
25,6.6458,36.6037
23,9.4169,43.7401
20,1.9966,32.7361
23,0.407,40.6186
17,4.8821,6.0168
11,4.5062,48.4147
25,3.3149,9.049
26,9.5766,1.2251
22,8.2258,26.5404
18,6.6158,35.5956
20,1.6286,35.8209
30,7.3432,16.9616
24,7.2701,37.6916
23,4.2507,42.128
26,9.2479,30.5006
11,1.6698,19.2996
11,2.6734,30.6787
20,0.6322,43.1115
29,7.9545,45.0236
18,6.2176,1.5758
20,3.1494,6.1199
20,1.6381,0.2257
12,0.4015,24.6221
20,1.6675,21.8195
30,4.5328,27.2901
25,2.4718,34.1823
23,2.5898,18.2892
25,8.7558,10.4289
15,5.1514,19.741
22,7.2925,0.4506
23,0.3571,41.4723
23,3.6516,19.1863
13,4.7917,31.1394
18,1.8642,16.2363
16,1.2019,30.7406
19,8.703,27.0218
28,9.3943,10.428
19,0.7881,31.2662
21,3.4902,5.4811
26,9.5829,24.0543
19,0.8316,35.9939
23,6.4364,27.4531
25,9.7222,37.3136
21,9.7822,13.6581
20,4.7122,2.4409
22,1.6275,2.7985
17,2.0208,13.4363
17,8.896,20.3834
22,9.1168,26.8753
19,6.0788,37.8831
25,7.6618,41.9805
30,7.3993,34.684
29,6.6182,23.1604
22,8.2728,13.2244
30,6.8541,21.3901
28,5.34,13.6698
14,2.3696,31.2231
32,7.4389,40.9103
19,4.7344,25.9094
22,2.9479,2.292
24,8.0195,46.9874
21,6.9671,14.7142
31,9.3734,45.7255
22,1.6544,40.6534
18,6.4919,20.6563
13,2.4424,2.8352
32,9.0358,47.3852
24,0.995,32.9527
12,6.5616,12.4827
23,7.9109,26.6768
20,3.5492,31.7685
24,9.5414,11.333
28,8.5073,4.677
17,2.9462,13.3733
13,0.0754,2.3801
23,2.9666,3.4993
22,2.8131,7.8293
19,8.8996,7.9203
23,9.6712,12.3976
26,0.7044,46.8715
16,4.7129,28.791
20,5.4833,21.1253
8,0.9291,28.19
19,3.775,0.2856
24,3.1708,44.7373
14,5.3606,26.6157
23,6.6119,22.5825
30,7.0349,47.0801
18,1.3676,36.5204
22,8.1295,16.871
23,6.7854,46.8079
27,8.8907,42.5999
19,4.4934,47.7267
19,8.9389,4.8112
23,8.6577,47.7642
17,4.3841,27.1441
12,3.8114,33.6108
30,9.3281,10.6119
20,7.1516,7.0201
22,9.2825,3.9694
19,7.9697,21.1157
20,6.093,11.0675
9,1.1585,4.0811
17,2.9148,47.7533
21,9.6884,36.6696
27,3.1942,25.8927
25,0.9325,37.1674
19,7.0755,30.5729
31,7.34,8.9016
14,2.8546,31.6718
27,2.9767,34.0506
18,4.6889,11.8735
15,0.2179,16.0072
23,7.8932,19.165
15,3.1709,30.1273
26,8.5376,6.3404
30,8.0263,37.1739
28,6.614,17.3012
17,3.2487,34.5886
17,5.1632,46.6444
20,4.4483,43.4937
19,3.3888,36.8791
28,8.4814,9.6663
26,4.8351,36.6037
29,8.3272,31.7895
24,1.0522,38.6273
12,1.4102,43.4407
20,9.7732,15.5738
22,5.8777,32.2152
21,5.0977,13.7569
16,5.2316,17.3142
23,2.1527,26.0322
32,7.187,21.7082
24,0.8478,30.0315
19,5.7332,37.9381
14,5.7077,30.251
